Promedio ponderado del semestre,Asistencia (%),Desarrollo de Tareas (%),tasa_aprobacion,tasa_evaluacion,carga_aprobada,backlog_eval,backlog_aprob,Deuda,deuda_neta,conflicto_trabajo_estudio,trabajo_ordinal,Edad,¿La distancia y la separación de mi familia para estudiar en la universidad me hacen considerar abandonar mis estudios.?,¿La incompatibilidad entre mis horarios de trabajo y las clases me llevaría a abandonar la carrera.?,¿La calidad de la enseñanza y las metodologías docentes me desmotivan al punto de pensar en abandonar?,"¿La falta de recursos económicos, becas o facilidades de pago me haría interrumpir mis estudios?","¿Me siento poco integrado/a con mis compañeros y actividades universitarias, lo que me hace pensar en abandonar?","¿El estrés, la ansiedad u otros problemas de bienestar asociados a la vida universitaria me hacen considerar abandonar?",¿La falta de seguridad dentro o cerca del campus influye en mi intención de abandonar?,¿La retroalimentación tardía o poco clara de los docentes afecta mi continuidad y me hace pensar en abandonar?,¿La carrera/facultad donde estoy matriculado no cumple mis expectativas y me hace pensar en retirarme?,¿La dificultad de los cursos supera mis capacidades actuales y me lleva a considerar dejar la universidad?,¿Cuento con poco apoyo familiar para continuar mis estudios y eso me hace considerar el abandono?,"¿Me cuesta adaptarme a la cultura y normas institucionales, lo que afecta mi permanencia?","¿No veo una trayectoria profesional clara a partir de mi carrera actual, por lo que consideraría retirarme?",Condición Final,target_deserto,Formas de Pago_Contado,Formas de Pago_Otros,Matrícula al día_Sí,Becario_Sí,Situación laboral_No Trabaja,Situación laboral_Tiempo completo,Facultad_Ciencias Humanas y Educación,Facultad_Ciencias de la Salud,Facultad_Ingeniería y Arquitectura,Facultad_Teología,Orden de solicitud_Segunda Opción,Orden de solicitud_Tercera Opción,Modo de solicitud_Ingreso directo,Modo de solicitud_Ingreso por convenio o beca especial,Modo de solicitud_Ingreso por reingreso,Modo de solicitud_Ingreso por traslado externo,Modo de solicitud_Ingreso por traslado interno,Procedencia_Lima,Procedencia_Provincia,Vivienda_Familiares,Vivienda_Residencia,Necesidades educativas especiales_Sí,Trasladado(a)_Sí,Género_M,Crianza Adventista_Sí,Estado civil_Soltero,Titulación de la madre_Primaria,Titulación de la madre_Secundaria,Titulación de la madre_Sin estudios,Titulación de la madre_Técnica,Titulación del padre_Primaria,Titulación del padre_Secundaria,Titulación del padre_Sin estudios,Titulación del padre_Técnica,Ocupación de la madre_Ama de casa / labores del hogar,Ocupación de la madre_Comerciantes / vendedores,Ocupación de la madre_Desempleado / sin ocupación,Ocupación de la madre_Empleados administrativos / de oficina,Ocupación de la madre_Militares / policías / fuerzas del orden,Ocupación de la madre_Obreros / trabajadores manuales,Ocupación de la madre_Otros / no especificado,Ocupación de la madre_Profesionales y técnicos,Ocupación de la madre_Servicios personales y domésticos,Ocupación del padre_Ama de casa / labores del hogar,Ocupación del padre_Comerciantes / vendedores,Ocupación del padre_Desempleado / sin ocupación,Ocupación del padre_Empleados administrativos / de oficina,Ocupación del padre_Militares / policías / fuerzas del orden,Ocupación del padre_Obreros / trabajadores manuales,Ocupación del padre_Otros / no especificado,Ocupación del padre_Profesionales y técnicos,Ocupación del padre_Servicios personales y domésticos,Edad_scaled,Promedio ponderado del semestre_scaled,Asistencia (%)_scaled,Desarrollo de Tareas (%)_scaled,Deuda_scaled,deuda_neta_scaled,tasa_aprobacion_scaled,tasa_evaluacion_scaled,carga_aprobada_scaled,backlog_eval_scaled,backlog_aprob_scaled,trabajo_ordinal_scaled,conflicto_trabajo_estudio_scaled
20.0,80.5,66.0,1.0,0.8333333333333334,0.8333333333333334,1,0,984.59,978.1800000000001,0,0,29,5,3,1,5,4,5,4,1,1,5,1,3,3,Desertó,1,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.4,1.7701711491442544,-0.36521739130434805,-0.9761467889908255,0.28297466970671836,0.696614007616712,1.3333333333333335,-1.0,1.2222222222222225,1.0,-1.0,0.0,0.0
10.65,96.2,71.9,0.5,0.8,0.4,1,2,3796.35,3302.2999999999997,10,2,21,1,5,1,4,5,2,5,1,5,4,1,3,4,Graduado,0,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-0.2,-0.5158924205378972,1.0,-0.5431192660550452,3.2103361755733935,2.9675764541494956,-0.6666666666666665,-1.2,-0.7999999999999997,1.0,0.0,2.0,2.5
12.8,86.4,76.3,0.7142857142857143,0.875,0.625,1,2,558.67,-248.44000000000005,1,1,19,4,1,3,4,1,5,1,1,3,2,3,2,3,Graduado,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,-0.6,0.009779951100244724,0.147826086956522,-0.22018348623853212,-0.16045642419131503,-0.50195059152879,0.1904761904761907,-0.7500000000000002,0.2500000000000001,1.0,0.0,1.0,0.25
9.0,69.6,68.4,0.4,1.0,0.4,0,3,928.22,368.32000000000005,1,1,19,5,1,2,2,2,5,1,5,5,4,2,1,4,Graduado,0,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-0.6,-0.9193154034229829,-1.3130434782608702,-0.7999999999999994,0.2242870974794641,0.10070279922709185,-1.0666666666666664,0.0,-0.7999999999999997,0.0,0.5,1.0,0.25
9.0,73.6,80.8,0.5,0.8,0.4,1,2,377.04,-160.73999999999995,0,0,27,1,3,3,5,5,5,1,2,4,5,3,2,3,Desertó,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1.0,-0.9193154034229829,-0.9652173913043486,0.11009174311926606,-0.3495538828330782,-0.4162564765257242,-0.6666666666666665,-1.2,-0.7999999999999997,1.0,0.0,0.0,0.0
11.9,87.5,70.8,0.6666666666666666,1.0,0.6666666666666666,0,2,1868.73,1618.81,0,0,29,3,4,2,1,2,2,2,1,3,5,3,4,1,Graduado,0,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1.4,-0.21026894865525658,0.24347826086956498,-0.6238532110091743,1.203464825977866,1.3225914408483426,0.0,0.0,0.44444444444444436,0.0,0.0,0.0,0.0
12.67,74.0,64.4,0.75,1.0,0.75,0,1,1067.77,852.7,0,0,23,1,3,3,5,5,5,5,1,5,5,3,1,1,Desertó,1,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.2,-0.02200488997555009,-0.9304347826086959,-1.0935779816513755,0.3695744968818649,0.5740040013386652,0.3333333333333335,0.0,0.8333333333333334,0.0,-0.5,0.0,0.0
14.2,86.9,73.0,0.8,1.0,0.8,0,1,157.62,-286.39,0,0,22,2,4,3,5,1,5,3,3,3,5,2,2,5,Graduado,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.0,0.35207823960880186,0.1913043478260872,-0.46238532110091723,-0.5779950234771111,-0.5390325945432295,0.5333333333333337,0.0,1.0666666666666669,0.0,-0.5,0.0,0.0
13.73,74.0,71.6,0.75,1.0,0.75,0,1,159.24,-158.34999999999997,1,1,19,3,1,1,5,1,4,1,1,4,1,3,1,3,Graduado,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,-0.6,0.23716381418092927,-0.9304347826086959,-0.5651376146788993,-0.5763084194854816,-0.41392114089451176,0.3333333333333335,0.0,0.8333333333333334,0.0,-0.5,1.0,0.25
11.84,83.6,80.9,0.6666666666666666,0.75,0.5,1,1,530.6,389.39,0,0,25,4,1,5,5,4,2,3,5,3,3,3,2,2,Graduado,0,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,True,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.6,-0.22493887530562345,-0.09565217391304422,0.11743119266055109,-0.18968048224380793,0.12129088364116927,0.0,-1.5000000000000004,-0.33333333333333315,1.0,-0.5,0.0,0.0
16.57,78.9,75.7,0.8571428571428571,0.875,0.75,1,1,1655.09,1212.59,0,0,25,5,5,5,1,1,2,4,5,1,5,3,3,4,Graduado,0,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.6,0.9315403422982886,-0.5043478260869563,-0.2642201834862381,0.9810413217977949,0.9256625537725686,0.7619047619047619,-0.7500000000000002,0.8333333333333334,1.0,-0.5,0.0,0.0
8.71,82.9,90.2,0.5,0.8571428571428571,0.42857142857142855,1,3,1240.43,1177.25,0,0,30,1,1,2,5,2,1,5,1,4,5,5,5,5,Graduado,0,False,True,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1.6,-0.9902200488997552,-0.15652173913043455,0.8000000000000004,0.5493331667551614,0.8911308545227586,-0.6666666666666665,-0.8571428571428577,-0.6666666666666666,1.0,0.5,0.0,0.0
14.85,96.0,78.0,0.75,0.8,0.6,1,1,109.22,-807.55,6,2,19,1,3,4,2,1,2,2,1,5,1,2,5,4,Desertó,1,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-0.6,0.511002444987775,0.9826086956521737,-0.09541284403669704,-0.6283849205109785,-1.0482725600506153,0.3333333333333335,-1.2,0.13333333333333336,1.0,-0.5,2.0,1.5
8.09,88.9,72.6,0.3333333333333333,0.8571428571428571,0.2857142857142857,1,4,134.73,-1062.22,5,1,18,5,5,5,3,2,5,4,3,2,5,5,5,1,Graduado,0,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,-0.8,-1.1418092909535453,0.36521739130434805,-0.49174311926605524,-0.6018261132106901,-1.2971177170384232,-1.3333333333333333,-0.8571428571428577,-1.3333333333333333,1.0,1.0,1.0,1.25
12.62,78.4,92.3,0.625,1.0,0.625,0,3,911.2,772.3800000000001,0,0,26,1,3,1,2,5,5,5,2,4,1,3,3,5,Desertó,1,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8,-0.03422982885085588,-0.5478260869565215,0.9541284403669725,0.20656734443160413,0.4955210900838621,-0.16666666666666652,0.0,0.2500000000000001,0.0,0.5,0.0,0.0
16.0,82.6,68.5,0.8333333333333334,1.0,0.8333333333333334,0,1,295.51,-260.49,0,0,24,4,2,2,5,3,3,1,3,5,2,3,3,1,Graduado,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.4,0.7921760391198045,-0.18260869565217466,-0.7926605504587154,-0.4344358726093429,-0.5137249824727688,0.666666666666667,0.0,1.2222222222222225,0.0,-0.5,0.0,0.0
18.19,76.4,74.4,1.0,1.0,1.0,0,0,132.15,13.040000000000006,0,0,25,1,1,4,2,1,3,2,1,5,3,1,1,1,Graduado,0,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.6,1.3276283618581912,-0.7217391304347823,-0.35963302752293513,-0.6045121862343963,-0.24645119368384544,1.3333333333333335,0.0,2.0,0.0,-1.0,0.0,0.0
12.79,79.7,100.0,0.6666666666666666,0.75,0.5,1,1,1392.97,1193.91,0,0,21,1,4,2,5,4,2,5,1,4,5,2,3,5,Graduado,0,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.2,0.007334963325183218,-0.43478260869565216,1.5192660550458719,0.7081446314978501,0.9074098049897037,0.0,-1.5000000000000004,-0.33333333333333315,1.0,-0.5,0.0,0.0
16.1,88.3,67.2,0.75,1.0,0.75,0,1,1102.75,212.60000000000002,2,1,16,3,2,4,5,2,3,3,1,5,4,5,1,3,Graduado,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-1.2,0.8166259168704161,0.3130434782608691,-0.8880733944954124,0.40599264973815996,-0.051455554117006204,0.3333333333333335,0.0,0.8333333333333334,0.0,-0.5,1.0,0.5
15.61,89.7,69.3,0.8571428571428571,1.0,0.8571428571428571,0,1,681.89,220.07,0,0,25,1,5,5,5,3,4,3,5,1,1,2,1,5,Graduado,0,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0.6,0.6968215158924205,0.43478260869565216,-0.7339449541284404,-0.032170409469969054,-0.04415640885961854,0.7619047619047619,0.0,1.3333333333333333,0.0,-0.5,0.0,0.0
16.48,89.0,67.7,0.75,1.0,0.75,0,1,20.86,-142.10000000000002,0,0,21,3,1,5,2,4,5,3,5,1,2,5,2,1,Desertó,1,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-0.2,0.9095354523227386,0.3739130434782606,-0.8513761467889904,-0.720377716005039,-0.39804281285802584,0.3333333333333335,0.0,0.8333333333333334,0.0,-0.5,0.0,0.0
15.4,68.3,63.3,0.8571428571428571,1.0,0.8571428571428571,0,1,531.19,-515.8499999999999,0,0,19,1,1,1,5,2,4,1,4,1,1,4,2,4,Graduado,0,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,-0.6,0.6454767726161371,-1.4260869565217396,-1.1743119266055047,-0.18906622523451075,-0.7632443576972027,0.7619047619047619,0.0,1.3333333333333333,0.0,-0.5,0.0,0.0
11.92,75.7,73.9,0.6666666666666666,0.75,0.5,1,1,1217.51,901.69,0,0,20,3,3,5,4,2,5,3,1,1,5,3,4,2,Graduado,0,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-0.4,-0.20537897310513445,-0.782608695652174,-0.39633027522935715,0.5254708436143299,0.6218734961391236,0.0,-1.5000000000000004,-0.33333333333333315,1.0,-0.5,0.0,0.0
12.63,83.9,57.2,0.6666666666666666,0.8571428571428571,0.5714285714285714,1,2,463.19,327.78,0,0,21,2,1,1,5,3,3,2,1,5,4,1,4,4,Desertó,1,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-0.2,-0.03178484107579438,-0.0695652173913041,-1.6220183486238529,-0.25986194833994436,0.061090035005606204,0.0,-0.8571428571428577,0.0,1.0,0.0,0.0,0.0
15.89,89.2,75.2,0.8,1.0,0.8,0,1,689.16,369.16999999999996,4,2,26,1,2,1,3,1,1,5,1,1,1,4,1,4,Graduado,0,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.8,0.7652811735941323,0.391304347826087,-0.3009174311926601,-0.024601513779138162,0.10153335792438488,0.5333333333333337,0.0,1.0666666666666669,0.0,-0.5,2.0,1.0
12.19,74.3,72.0,0.6666666666666666,1.0,0.6666666666666666,0,2,347.12,-552.03,0,0,23,3,1,4,4,1,5,2,4,4,2,5,4,3,Desertó,1,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.2,-0.1393643031784842,-0.904347826086957,-0.5357798165137613,-0.380704000999469,-0.7985968443655143,0.0,0.0,0.44444444444444436,0.0,0.0,0.0,0.0
11.76,85.4,65.8,0.5714285714285714,0.875,0.5,1,3,1380.1,954.4299999999998,0,0,20,5,2,3,4,1,1,4,4,1,3,1,3,1,Graduado,0,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,-0.4,-0.24449877750611249,0.06086956521739155,-0.9908256880733946,0.6947454997865716,0.6734072204864631,-0.38095238095238093,-0.7500000000000002,-0.33333333333333315,1.0,0.5,0.0,0.0
15.86,84.9,86.7,0.75,0.8,0.6,1,1,469.36,216.77,6,2,26,3,3,1,1,3,4,1,1,2,5,3,5,1,Graduado,0,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0.8,0.7579462102689486,0.017391304347826333,0.5431192660550462,-0.25343827758170134,-0.04738093086087413,0.3333333333333335,-1.2,0.13333333333333336,1.0,-0.5,2.0,1.5
14.02,79.5,80.7,0.7142857142857143,1.0,0.7142857142857143,0,2,1029.77,339.67999999999995,0,0,17,5,5,5,3,4,4,2,3,1,5,1,2,5,Graduado,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,-1.0,0.3080684596577017,-0.4521739130434785,0.10275229357798207,0.33001218102882846,0.07271785676770974,0.1904761904761907,0.0,0.6666666666666669,0.0,0.0,0.0,0.0
10.39,81.8,61.3,0.6,1.0,0.6,0,2,2224.07,1795.46,4,1,16,5,4,2,5,1,5,1,5,4,4,1,1,2,Graduado,0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-1.2,-0.5794621026894864,-0.25217391304347875,-1.3211009174311927,1.5734141237467598,1.4952010807034346,-0.2666666666666666,0.0,0.13333333333333336,0.0,0.0,1.0,1.0
8.66,88.8,60.8,0.5,0.8571428571428571,0.42857142857142855,1,3,1882.15,1421.27,0,0,25,4,4,4,5,2,5,4,5,1,5,2,1,5,Graduado,0,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0.6,-1.002444987775061,0.3565217391304343,-1.3577981651376148,1.2174365701554384,1.1295695995974233,-0.6666666666666665,-0.8571428571428577,-0.6666666666666666,1.0,0.5,0.0,0.0
7.52,84.7,61.4,0.375,1.0,0.375,0,5,788.64,-268.31000000000006,5,1,24,3,5,1,5,5,5,5,1,1,5,5,3,3,Graduado,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.4,-1.2811735941320295,0.0,-1.313761467889908,0.07896846466981085,-0.5213661224878655,-1.1666666666666665,0.0,-0.9166666666666664,0.0,1.5,1.0,1.25
9.5,82.6,74.0,0.5,1.0,0.5,0,3,778.67,295.72999999999996,1,1,20,1,1,5,1,5,1,3,1,5,5,1,3,2,Desertó,1,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.4,-0.7970660146699267,-0.18260869565217466,-0.3889908256880732,0.06858856232626417,0.029773086478260043,-0.6666666666666665,0.0,-0.33333333333333315,0.0,0.5,1.0,0.25
9.14,92.3,66.3,0.4,0.8333333333333334,0.3333333333333333,1,3,1662.15,1067.43,0,0,23,3,3,1,5,1,5,5,4,5,5,3,3,5,Desertó,1,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0.2,-0.885085574572127,0.6608695652173908,-0.9541284403669725,0.9883915836378592,0.7838226708324887,-1.0666666666666664,-1.0,-1.111111111111111,1.0,0.5,0.0,0.0
16.17,91.6,73.0,0.8,0.8333333333333334,0.6666666666666666,1,1,275.78,-626.78,0,0,22,3,4,1,4,5,2,1,2,3,2,1,5,2,Desertó,1,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,0.833740831295844,0.5999999999999993,-0.46238532110091723,-0.45497704344566947,-0.8716371533333497,0.5333333333333337,-1.0,0.44444444444444436,1.0,-0.5,0.0,0.0
